datetime,open,high,low,close,returns,log_ma_7,log_ma_14,log_ma_28,ema_crossover,macdh,predict
2004-06-01,53.04999923706055,53.4900016784668,52.95000076293945,53.459999084472656,0.0016863435336162,-0.0009078049348259,-0.0004275041773214,-0.0008006849876842,0.9954887091762608,-0.0268896813301015,low
2004-06-02,53.380001068115234,54.43999862670898,53.29999923706055,54.2599983215332,0.0149644453939563,0.0021346983580263,0.0008281227918507,-0.0004171405273126,0.997969396920176,0.0337761250399088,high
2004-06-03,54.04999923706055,54.5,53.970001220703125,53.970001220703125,-0.0053445836675412,0.0014649757196018,0.0010942084111523,-0.0006492299223225,1.0008333100871187,0.052638550893643,high
2004-06-04,53.970001220703125,54.68000030517578,53.88999938964844,54.34000015258789,0.0068556406061897,0.0013830905308495,0.0007865567992035,-0.000231969113363,1.0030109371226772,0.0863100592055242,high
2004-06-07,54.34999847412109,54.70000076293945,54.31999969482422,54.66999816894531,0.0060728379725945,0.0036347729797842,0.0015313398542022,1.9884453021846878e-05,1.0056009481436163,0.1247490143341402,high
2004-06-08,54.5,54.97999954223633,54.470001220703125,54.95000076293945,0.0051216865442149,0.0037535451539163,0.002259438469241,0.0007023598085271,1.0080179406171457,0.1606861599268922,high
2004-06-09,54.720001220703125,54.86000061035156,54.43999862670898,54.59999847412109,-0.0063694683159024,0.0032399558255385,0.0022543398605447,0.0003245072739882,1.0089416007915446,0.1525996591386181,high
2004-06-10,54.58000183105469,55.02000045776367,54.5,54.95000076293945,0.006410298509152,0.0039108218983857,0.0015221227133557,0.0003045444015233,1.0097494358368115,0.1616687487276482,high
2004-06-14,54.70000076293945,54.959999084472656,54.5,54.65999984741211,-0.0052775416105713,0.0010472890084248,0.0015858345821864,-0.0001390193047652,1.009702661664527,0.1398032282261956,high
2004-06-15,54.880001068115234,55.20000076293945,54.65999984741211,55.18000030517578,0.0095133636885345,0.0031613740103869,0.0023213523748618,0.0005228798990198,1.0106674848910662,0.1510684756348807,high
2004-06-16,55.25,55.34000015258789,54.93999862670898,55.220001220703125,0.0007249169138476,0.0022929244012092,0.0018426897074653,0.0004630829245524,1.0119080637419773,0.1515321386028527,high
