datetime,open,high,low,close,returns,log_ma_7,log_ma_14,log_ma_28,ema_crossover,macdh
2004-12-27,4.733482837677002,4.837337017059326,4.732232093811035,4.802553176879883,0.021341349640694007,0.009437094112945844,0.00625044838226337,0.0014218989552960898,1.0393849201120613,0.04843479831523783
2004-12-28,4.807558059692383,4.843594074249268,4.780029773712158,4.823823928833008,0.004429050792300382,0.012535045018202531,0.008472726939401752,0.0040726916362942315,1.0441180679498685,0.049724405768612846
2004-12-29,4.7992987632751465,4.842843055725098,4.7992987632751465,4.827326774597168,0.0007261553936956933,0.009755551799626507,0.009024983126561713,0.004092204262733515,1.0458646538308982,0.04769740798291766
2004-12-30,4.8290791511535645,4.9607110023498535,4.801051139831543,4.944944858551025,0.0243650553289243,0.00948132297704432,0.009429784255316797,0.005999629744955898,1.0491728867548484,0.050871740726350104
2004-12-31,4.985735893249512,5.002001762390137,4.818819046020508,4.824574947357178,-0.024342012830678716,0.006758214274037267,0.008175368149721505,0.004643607060451024,1.0509934865782289,0.0418359780567895
2005-01-03,4.939939975738525,5.096096038818359,4.891390800476074,5.0728230476379395,0.05145491633760346,0.012152436047992196,0.0123483394693045,0.007421773772587789,1.0554870687040225,0.049049821418133174
2005-01-04,5.040040016174316,5.0783281326293945,4.841842174530029,4.867366790771484,-0.04050136480950617,0.004846280612242862,0.0059964416876902935,0.005290370740055893,1.0542689224386408,0.03700429484135091
2005-01-05,4.841091156005859,4.927426815032959,4.810561180114746,4.842593193054199,-0.005089733069686853,0.0011713282316691903,0.005178542141681841,0.00366018703911174,1.0466040476098801,0.024965219636915476
2005-01-06,4.881882190704346,4.902401924133301,4.69769811630249,4.718468189239502,-0.025631928775832646,-0.003085019917772531,0.004534134723238443,0.001783258403804572,1.0376998740616892,0.007164020823893058
2005-01-07,4.770771026611328,4.861111164093018,4.724224090576172,4.851100921630859,0.028109277645195885,0.0006969850055178327,0.005143503222939615,0.0024865761514857227,1.0312999416139847,0.003053753459950889
2005-01-10,4.867366790771484,4.957457065582275,4.800550937652588,4.881381034851074,0.006241905437422979,-0.0018645841664831622,0.0037336367549612864,0.0025345995751892628,1.0304566414232927,0.0012012985350196709
2005-01-11,4.895394802093506,4.94769811630249,4.834333896636963,4.8433427810668945,-0.007792518861486575,0.0005508983162571526,0.003627288307431671,0.002624702295490736,1.0292546696802225,-0.003501551126451244
2005-01-12,4.863112926483154,4.903152942657471,4.767267227172852,4.8893890380859375,0.009507123303153842,-0.005397455272652173,0.0033525110720816326,0.0030797783270039136,1.026407567687516,-0.004370384051097284
2005-01-13,4.8893890380859375,4.939690113067627,4.856105804443359,4.8881378173828125,-0.0002559053275119627,0.0006126418840436442,0.0027349632563596717,0.0028688634015781563,1.0258886324395848,-0.005799037448166844
2005-01-14,4.904904842376709,5.005255222320557,4.858108043670654,5.00425386428833,0.02375465898129847,0.004755399877643133,0.0029584152092263965,0.0045334037039465955,1.0274254065525532,-3.6109319903609993e-07
2005-01-18,5.0292792320251465,5.130630970001221,4.971470832824707,5.102602958679199,0.0196530985553538,0.011209793714671018,0.00407459557943087,0.0061829885491431315,1.0335375888962737,0.008890444757675073
