datetime,open,high,low,close,returns,log_ma_7,log_ma_14,log_ma_28,ema_crossover,macdh
2006-10-02,7.034999847412109,7.034999847412109,6.966000080108643,6.995999813079834,-0.005543715021773865,0.0019252051080178734,0.008507739326745704,0.008547482429337531,1.0723240400253327,-0.004785063002212098
2006-10-03,6.840000152587891,7.090000152587891,6.840000152587891,6.9679999351501465,-0.004002269679501458,0.007894694868996582,0.008938160246823283,0.008675545547093474,1.069556016865082,-0.008819638732183499
2006-10-04,7.0,7.040999889373779,6.875,6.961999893188477,-0.0008610852493557974,0.010886671268086298,0.007269509132948699,0.00797035085354546,1.0671385961670437,-0.014956330224173808
2006-10-05,6.978000164031982,7.289999961853027,6.901000022888184,7.258999824523926,0.04266014591956968,0.013576778820605432,0.008048456562956852,0.009946166327127448,1.0688432269314534,-0.0027180527080636896
2006-10-06,7.239999771118164,7.585000038146973,7.201000213623047,7.514999866485596,0.03526657227581076,0.01484758433311339,0.010496172501049488,0.011262319134554485,1.0781111135523005,0.01778542650513848
2006-10-09,7.190000057220459,7.322999954223633,7.09499979019165,7.28000020980835,-0.03127074662040463,0.008332135652927272,0.008252257706207331,0.009661324481146911,1.0752775123874942,0.01101955747082406
2006-10-10,7.114999771118164,7.324999809265137,7.050000190734863,7.190999984741211,-0.012225305288759314,0.003114212865955532,0.0055186732482459784,0.009137642221303923,1.0694281528152463,-0.0031913058715597464
2006-10-11,7.09499979019165,7.099999904632568,6.828000068664551,6.949999809265137,-0.03351413933909875,-0.0009172849859567074,0.0004619347098959723,0.007397889761334605,1.0573942317746776,-0.031016598577871313
2006-10-12,6.909999847412109,7.081999778747559,6.872000217437744,7.040999889373779,0.013093537065616667,0.00145529874175871,0.004587257536869381,0.007483430435941599,1.0478178197445052,-0.04465833023092958
2006-10-13,7.099999904632568,7.170000076293945,6.98199987411499,7.008999824523926,-0.004544818257723238,0.0009358528774919294,0.00579605246267683,0.007096751497998474,1.0438749742539208,-0.056442755014338375
2006-10-16,7.0,7.171000003814697,6.985000133514404,7.130000114440918,0.017263560129310074,-0.002570715362987852,0.005368734707904314,0.006611753289504053,1.040442854445939,-0.05655252715351411
2006-10-17,7.110000133514404,7.119999885559082,6.927000045776367,6.949999809265137,-0.025245484191678047,-0.011337877399588036,0.001675616046345912,0.00496460032214357,1.0355721111000855,-0.06841935889172923
2006-10-18,6.960999965667725,7.118000030517578,6.953999996185303,7.045000076293945,0.01366910354474582,-0.004753872942564843,0.0018137700829156257,0.005633314410817424,1.0313324502051004,-0.0693273732604553
2006-10-19,7.045000076293945,7.289999961853027,6.974999904632568,7.232999801635742,0.026685553343626767,0.0008512844300985252,0.0019913509191889192,0.005476453518289581,1.0320629332929736,-0.057225994322937956
2006-10-20,7.28000020980835,7.284999847412109,7.099999904632568,7.122000217437744,-0.015346272258005,0.003478694750911208,0.00126516610130979,0.00475052947137806,1.033774651260496,-0.0565559617766172
2006-10-23,7.135000228881836,7.1620001792907715,6.980000019073486,7.025000095367432,-0.013619786451678828,-0.0003230845724834357,0.0005718114045949862,0.0046142754478407065,1.0294900149285915,-0.06206368445489424
2006-10-24,7.014999866485596,7.150000095367432,6.992000102996826,7.119999885559082,0.013523101623058587,0.0022392823709455503,0.001583309379681936,0.004340753221892217,1.0258207874913794,-0.05876033895624705
2006-10-25,7.125,7.125,7.050000190734863,7.074999809265137,-0.0063202355361290374,-0.001108933131333154,-0.0018440945750271968,0.002972410170697822,1.023732640838999,-0.0589080911680388
2006-10-26,7.085000038146973,7.400000095367432,6.988999843597412,7.21999979019165,0.020494697503260273,0.005432062097372501,-0.002963680326003375,0.003628947951288325,1.0246369411903993,-0.04895155591808356
2006-10-27,7.099999904632568,7.300000190734863,6.900000095367432,7.263999938964844,0.00609420360828361,0.0043844325812583546,-0.00016099605576203293,0.003982806393501607,1.0233245444217962,-0.039517789906062584
2006-10-30,7.26200008392334,7.360000133514404,7.175000190734863,7.254000186920166,-0.0013766178591271272,0.00041942471374952205,0.0006337634342620918,0.0030478597354043403,1.0261865660516607,-0.03426229760732388
2006-10-31,7.269999980926514,7.625,7.193999767303467,7.409999847412109,0.021505328987064143,0.005734318665362879,0.00461533148128157,0.0025623652838607687,1.0311221619507087,-0.02122938250605716
